"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1965058621278167162","Mon Sep 08 17:04:10 +0000 2025","1","@nubezular gm ky pasa rutina de skincare","1965098850156511569","","nubezular","in","","0","1","0","https://x.com/undefined/status/1965098850156511569","1812599402961436672",
"1965098443350966607","Mon Sep 08 17:02:33 +0000 2025","8","Ternyata aku gak butuh skincare mahal cuma butuh dicintai secara ugal-ugalan sudah cukup bikin aku tambah cantik","1965098443350966607","","","in","","0","1","0","https://x.com/undefined/status/1965098443350966607","1540096198870454272",
"1965095989884452966","Mon Sep 08 17:01:26 +0000 2025","0","@HiBayuinhere Engga juga bay^^ skincare doang paling","1965098164324892709","","HiBayuinhere","in","","0","0","0","https://x.com/undefined/status/1965098164324892709","1600697325533376512",
"1965082626651562358","Mon Sep 08 17:00:03 +0000 2025","0","Rekomendasi Info Kode Voucher Diskon Promo Flash Sale checkout belanja beli di Racun Shopee 9 September 9.9 Super Shopping Day Big Sale Flashsale pkl 12.00 Cuma Rp99 https://t.co/YpxmLSvpu0 SS Anessa Perfect UV Sunscreen Skincare Milk 20ml","1965097816654840124","","FitriaNafisa","in","","0","0","0","https://x.com/undefined/status/1965097816654840124","1178539494",
"1965097663692767666","Mon Sep 08 16:59:27 +0000 2025","0","Cek [9.9 GLOW DEALS: BUY 2 GET 5 Serum Kit!] Wardah Radiant Resurfacing Retinal Cysteamine Serum 30 ml - Serum Essens Kulit Pencerah Penghilang Kerutan Retinol Laser Effect Renewal - Skincare dengan harga Rp224.000. Dapatkan di Shopee sekarang! https://t.co/Ruj5Avb7S6 https://t.co/GdayrFi77n","1965097663692767666","https://pbs.twimg.com/media/G0Vt6GrbgAAIdhZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1965097663692767666","251598820",
"1965089076249575749","Mon Sep 08 16:58:45 +0000 2025","0","@sweetdanger_007 jual cinta satu malam bisa buat beli skincare buat sebulan!","1965097487343251921","","sweetdanger_007","in","","0","0","0","https://x.com/undefined/status/1965097487343251921","1163081640538591233",
"1965097060249850313","Mon Sep 08 16:57:03 +0000 2025","0","Cek [9.9 GLOW DEALS: BUY 2 GET 5 Serum Kit!] Wardah EXOSOME + PDRN Lift Regenerating Serum (Clinic Treatment Serum dengan Salmon DNA &amp; Hifu Result Glowing Plumpy Collagen Serum) - Serum Essens Kulit - Skincare dengan harga Rp218.500 https://t.co/EmuYb6icWG https://t.co/oPws0QFqcn","1965097060249850313","https://pbs.twimg.com/media/G0VtW8sbgAIXD4y.jpg","","in","","0","0","0","https://x.com/undefined/status/1965097060249850313","251598820",
"1965061154839089363","Mon Sep 08 16:55:20 +0000 2025","0","@oychil kalau aku karwna udah pusing mau pake skincare apa semuanya ga cocok jadi aku memutuskan konsulll siapa tau kamu juga butuh .","1965096629930979669","","oychil","in","","0","1","0","https://x.com/undefined/status/1965096629930979669","1911749086472224768",
"1965076434591842360","Mon Sep 08 16:52:35 +0000 2025","0","@tanyakanrl Bekasnya hitam2 banyak banget di muka. Gimana mau ngilangin bekas kalo jerawatnya masih hidup aku perbaiki pola makan ga makan gula ga begadang tapi tetep gituuu Sampe 2 hari kemaren rasanya muak trus aku mulai makan manis lagi. Aku udah balik ke basic skincare++","1965095934863495345","","gaharushebat","in","","0","1","0","https://x.com/undefined/status/1965095934863495345","1438714183030239237",
"1965092871926960130","Mon Sep 08 16:50:07 +0000 2025","0","@BrokenEngineer2 Mantep tuhh. Skincare ama make up jga sekalian","1965095316908331296","","BrokenEngineer2","in","","0","1","0","https://x.com/undefined/status/1965095316908331296","1600697325533376512",
"1965092497857937425","Mon Sep 08 16:38:55 +0000 2025","0","Tiba-tiba pengen belajar buat skincare sendiri","1965092497857937425","","","in","","0","0","0","https://x.com/undefined/status/1965092497857937425","1376026115744002054",
"1965092301853843724","Mon Sep 08 16:38:09 +0000 2025","0","Hallo gaiss aku preloved beberapa barang yaa (pakaian &amp; tas) aku juga jual barang jejepangan asliii (skincare haircare cokelat) dan jual tumbler murah2 boleh nego jugaa. Boleh cek profil aku yaa #zonajajan #zonauang https://t.co/P7e2Hr8wVJ","1965092301853843724","","","in","","0","0","0","https://x.com/undefined/status/1965092301853843724","1952278019554586624",
"1965092116134302055","Mon Sep 08 16:37:24 +0000 2025","0","USDT alone Na skincare","1965092116134302055","","","in","","0","0","0","https://x.com/undefined/status/1965092116134302055","1179892304900952065",
"1965091598167073118","Mon Sep 08 16:35:21 +0000 2025","0","Haii gais aku ada preloved beberapa barang (pakaian &amp; tas) dan jual skincare &amp; haircare jepang jugaa boleh cek profil akuu yaa https://t.co/P7e2Hr8wVJ","1965091598167073118","","","in","","0","0","0","https://x.com/undefined/status/1965091598167073118","1952278019554586624",
"1965089893211898073","Mon Sep 08 16:28:34 +0000 2025","0","Mom : sebenernya ibu tuh gak mau kamu kerja sebagai bikin skincare gitu. Ibu mau kamu kerja biasa aja. Ternyata selama ini gue gak di restuin sama emak gue https://t.co/B9kFQZHJKz","1965089893211898073","https://pbs.twimg.com/media/G0Vm1zraEAAkJHC.jpg","","in","","0","0","0","https://x.com/undefined/status/1965089893211898073","1101894893012541440",
"1965075753260970079","Mon Sep 08 16:26:45 +0000 2025","1","@damnyoung2304 Wkwkw Terus lanjot printilan eh prakiraan cuaca gimana ya? Dingin ga si ok bawa jaket eh tapi kan berangkatnya dah pake bawa lagi aja deh. Skincare makeup dah masuk bawa cermin ga ya? Disana ada cermin ga si? Tisu kapas omg hampir lupa. Aduh kaus kaki belum masuk lagi ","1965089433071607969","","damnyoung2304","in","","0","1","0","https://x.com/undefined/status/1965089433071607969","1041274213913378816",
"1965089076249575749","Mon Sep 08 16:25:20 +0000 2025","5","Cinta gabisa buat beli skincare!","1965089076249575749","","","in","","0","2","0","https://x.com/undefined/status/1965089076249575749","1210122783109156865",
"1965089059979817360","Mon Sep 08 16:25:16 +0000 2025","0","bagi GO yang lagi butuh/need admin megang sosmed/ rekap /nyelem/ packing. reach out aku please aku berpengalaman megang 2 GO. atau yang punya usaha butuh admin aku jg berpengalaman ngurus customer atau barang soalnya pernah megang toko skincare dan merchandise KPop.","1965089059979817360","","","in","","0","0","0","https://x.com/undefined/status/1965089059979817360","308923302",
"1965083641392038166","Mon Sep 08 16:25:15 +0000 2025","0","@swoulstice alhamdulillah masih aman semua belum ada yg habis. even skincare juga masih oke. ‍↕️","1965089057014415410","","swoulstice","in","","0","1","0","https://x.com/undefined/status/1965089057014415410","1599396408347410432",
"1965077161305575930","Mon Sep 08 16:24:19 +0000 2025","1","@Buberwa_ Anhaa acha nijikandike tu mavaseline yangu kwa kweli Kumaintain skincare na mental health yangu haviendani kabsa","1965088821441437743","","Buberwa_","in","","0","1","0","https://x.com/undefined/status/1965088821441437743","1388123223447986177",
"1965077694300717383","Mon Sep 08 16:23:01 +0000 2025","0","@tanyarlfes Kalo aku pribadi misalkan 10jt itu cm utk makan sebulan dan bayar listrik jg wifi. Uang softlens dan skincare beda lagi lgsg dr saku bapake. Pakaian tinggal tunjuk termasuk sepatu sendal dr saku bapake lagi. Ke rumah orgtua makan fancy makan diluar ngemall uang suami jg.","1965088494973534262","","yourbaeee23","in","","0","1","0","https://x.com/undefined/status/1965088494973534262","1535882518377144320",
"1965077694300717383","Mon Sep 08 16:20:22 +0000 2025","0","@tanyarlfes Dan sepakati 10jt aja itu utk apa aja Apa utk bayar listrik wifi ngasih orgtua istri jajan istri skincare dll juga utk makan sebulan.. Apa cuma buat makan aja sbulan.. terus skincare pakaian jajan beda lagi nanti. Diskusiin betul2 dan ukur dgn kebutuhanmu","1965087828272099588","","yourbaeee23","in","","0","1","0","https://x.com/undefined/status/1965087828272099588","1535882518377144320",
"1965087374498754627","Mon Sep 08 16:18:34 +0000 2025","0","Rekomendasi Info Kode Voucher Diskon Promo Flash Sale checkout belanja beli di Racun Shopee 9 September 9.9 Super Shopping Day Big Sale Flashsale serba Rp99 https://t.co/u0Eo2guW6R Iphone Handphone Baju Wajan Skincare Makeup Dll Klaim Voucher Diskon https://t.co/XQh2i9qWDV","1965087374498754627","","","in","","0","0","0","https://x.com/undefined/status/1965087374498754627","1178539494",
"1965087361802682446","Mon Sep 08 16:18:31 +0000 2025","0","Mantap banget ini skincare habisnya pada borongan","1965087361802682446","","","in","","0","1","0","https://x.com/undefined/status/1965087361802682446","1162122824",
"1965082626651562358","Mon Sep 08 16:18:26 +0000 2025","0","Rekomendasi Info Kode Voucher Diskon Promo Flash Sale checkout belanja beli di Racun Shopee 9 September 9.9 Super Shopping Day Big Sale Flashsale serba Rp99 https://t.co/u0Eo2guW6R Iphone Handphone Baju Wajan Skincare Makeup Dll Klaim Voucher Diskon https://t.co/XQh2i9qWDV https://t.co/KEjn42j1HP","1965087342118818009","https://pbs.twimg.com/media/G0Vkha9b0AADmC6.jpg","FitriaNafisa","in","","0","1","0","https://x.com/undefined/status/1965087342118818009","1178539494",
"1965087136543350907","Mon Sep 08 16:17:37 +0000 2025","0","Jealous dengan lelaki yg gf masakkan buatkan skincare routine ","1965087136543350907","","","in","","0","0","0","https://x.com/undefined/status/1965087136543350907","920213568397520896",
"1965083553114300754","Mon Sep 08 16:15:52 +0000 2025","0","@ohmy_beautybank lagi breakout trs pake skincare yg biasa malah numbuh lagi jerawatnya gitu mksdmu nder? kalau iya mksdnya begitu brrti ada salah satu skincaremu yg punya kandungan aktif dipakai secara berlebihan","1965086696023961685","","ohmy_beautybank","in","","0","1","0","https://x.com/undefined/status/1965086696023961685","1915479306832404481",
"1965039976929714593","Mon Sep 08 16:15:21 +0000 2025","0","@tanyarlfes Skincare emang sengaja taro di kasur deket tidur https://t.co/Ngwwkw08Id","1965086564125733188","https://pbs.twimg.com/media/G0Vj0MdasAA90lO.jpg","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1965086564125733188","1527427825355001856",
"1965086272772518274","Mon Sep 08 16:14:11 +0000 2025","0","HALLOO!!! Mau nanya dongg diantara emina sama azarine bagusan yang mana ya?? buat skincare remaja yang oily skin berjerawat sama mudah breakout. Produknya jugaa yaa ","1965086272772518274","","","in","","0","2","0","https://x.com/undefined/status/1965086272772518274","1809127254242512897",
"1965021987895492776","Mon Sep 08 16:13:46 +0000 2025","0","@ohmy_beautybank ternyata ketek juga perlu skincare serius ya ","1965086167524900950","","ohmy_beautybank","in","","0","0","0","https://x.com/undefined/status/1965086167524900950","1885711293115715584",
"1965085588991959235","Mon Sep 08 16:11:28 +0000 2025","0","Sayangkuu di sini ada yang pake azarine enggak? Tolong rekomendasi dong skincare remaja yang oily skin berjerawat sama mudah breakout","1965085588991959235","","","in","","0","1","0","https://x.com/undefined/status/1965085588991959235","1446103607737155586",
"1965077733060596092","Mon Sep 08 16:07:47 +0000 2025","0","@unmagnetism Spil skincare nya qaqa","1965084662885421397","","unmagnetism","in","","0","0","0","https://x.com/undefined/status/1965084662885421397","247789799",
"1965084156737802660","Mon Sep 08 16:05:47 +0000 2025","0","Gais mau nnya dong klau lgi mncul jerawat hormon biasanya klian pke produk skincare apa ya biar cepet ilang dan ga membekas?","1965084156737802660","","","in","","0","2","0","https://x.com/undefined/status/1965084156737802660","1330149096162795524",
"1965082724474986750","Mon Sep 08 16:00:05 +0000 2025","9","butuh saran geh! treatment yang cocok kalau dilakukan sebulan sekali plus rekomendasi klinik yang ramah di kantong mahasiswa? aku f21 pengen treatment kulit wajah karena ngerasa skincare lama bgt ngaruhnya :(","1965082724474986750","","","in","","0","5","0","https://x.com/undefined/status/1965082724474986750","976734429392470016",
"1965081799010435583","Mon Sep 08 15:56:24 +0000 2025","0","Nangis bgt liat kulit jimin sebagus dan secantik ituitu skincare ny berlian kah","1965081799010435583","","","in","","0","0","0","https://x.com/undefined/status/1965081799010435583","936547047783645184",
"1965081301712855307","Mon Sep 08 15:54:26 +0000 2025","0","udah pw tiduran jadi mls skincare'an apa skip aja yaa duh ckck","1965081301712855307","","","in","","0","0","0","https://x.com/undefined/status/1965081301712855307","1681836624014090241",
"1965081295673004261","Mon Sep 08 15:54:24 +0000 2025","0","Kenapa ya salah satu host live jualan skincare di shopee judes banget? Gila dah padahal cuma nanya harga tapi dibalesnya ketus banget dan dia ngebandingin sama produk lain yang harganya murah krn bahan yg dipake beda. Kan u bisa loh jawab dengan nada yang sopan ga usah marah²","1965081295673004261","","","in","","0","1","0","https://x.com/undefined/status/1965081295673004261","1134843508978638848",
"1965070727767560459","Mon Sep 08 15:52:49 +0000 2025","0","@mosctow skincare sih yang udah mau abis ini maaciii","1965080895284818133","","mosctow","in","","0","0","0","https://x.com/undefined/status/1965080895284818133","1567834489342296067",
"1965080835281064328","Mon Sep 08 15:52:35 +0000 2025","1","oi semua warga unair its upn kampus se surabaya raya PLIS DATENG KE WEBSVAGANZA 25-25 OKTOBER DI GALAXY MALL PLEASE panit nya sudah berbulan menyiapkan enih event EHEHEH BIAR PAID OFF ANYWAY ADA RUSH HOUR SKINCARE MAKEUPP","1965080835281064328","","","in","","0","0","1","https://x.com/undefined/status/1965080835281064328","1559906200539779073",
"1965080559899804006","Mon Sep 08 15:51:29 +0000 2025","0","mau nangis tapi inget harga skincare makeup dan treatmentku selama 5 tahun ini udh bisa buat beli mobil HUH SHIBAL SEKYA","1965080559899804006","","","in","","0","0","0","https://x.com/undefined/status/1965080559899804006","1119479497454080000",
"1965080549456019804","Mon Sep 08 15:51:27 +0000 2025","0","kenapa semua harga skincare &amp; makeup skg harganya naik yaa? apa perasaan aku aja","1965080549456019804","","","in","","0","0","0","https://x.com/undefined/status/1965080549456019804","994707224",
"1965080543055552770","Mon Sep 08 15:51:25 +0000 2025","3","Inget ya yang dibeli ga cuma buku tapi kebutuhan primer (skincare dan pembalut) ","1965080543055552770","","","in","","0","1","0","https://x.com/undefined/status/1965080543055552770","1880542722811117568",
"1965080344392343854","Mon Sep 08 15:50:38 +0000 2025","0","skincare gue ini kena airmata anjir","1965080344392343854","","","in","","0","0","0","https://x.com/undefined/status/1965080344392343854","1569290816266575872",
"1965080311311876374","Mon Sep 08 15:50:30 +0000 2025","0","wts bodycare dan skincare produk 100% ori dari official store tapi harga murcee ajaa bisa lewat oren juga yaa yang mau dm for price!!! ️ https://t.co/ilHgCbc9SS","1965080311311876374","https://pbs.twimg.com/media/G0VeH-gbgAAf8Ac.jpg","","in","","0","1","0","https://x.com/undefined/status/1965080311311876374","1145656860747292673",
"1965080231477424639","Mon Sep 08 15:50:11 +0000 2025","0","semoga ak konsisten rajin skincare an","1965080231477424639","","","in","","0","0","1","https://x.com/undefined/status/1965080231477424639","1438849353871880197",
"1965080201597239532","Mon Sep 08 15:50:04 +0000 2025","0","97 beda nasib beda pola hidup beda skincare beda kewarnegaraan ","1965080201597239532","","","in","","0","1","0","https://x.com/undefined/status/1965080201597239532","1018311285576876033",
"1965079236726968802","Mon Sep 08 15:46:14 +0000 2025","0","Rekomendasi Skincare Exfoliasi / Peeling Solution Mulai dari 14k [ A Thread ]","1965079236726968802","","","in","","0","1","0","https://x.com/undefined/status/1965079236726968802","3056191159",
"1965079203868803148","Mon Sep 08 15:46:06 +0000 2025","1","Voucher Promo Halodoc diskon cashback gratis ongkir konsul → KONSULCBJ44N5 obat vitamin skincare → OBATCBET8GD homecare → HLDXHOMECAREGVOX haloskin → HALOSKINAFFJN75 #zonauang #zonajajan️️","1965079203868803148","","","in","","0","0","0","https://x.com/undefined/status/1965079203868803148","1889652053095620608",
